,P1,P2,region
107,-0.6912228635408694,-1.2209410782177132,Central America
108,-0.7150139740340137,-0.6926311234836253,Middle East
109,-0.6737515824627466,-0.009882948583076728,East Asia/Southeast Asia
110,2.220113314455502,3.243802429175071,Central America
111,2.503483840149828,0.9724489163560587,Europe
112,-0.66829484202314,-0.33453043311819947,Central America
113,1.9156060052355524,0.8017254308202417,Europe
114,2.108347288952789,1.052900634327089,Europe
115,-2.660568569356082,1.6391365445574089,Africa
116,-2.9676027571644803,-0.23550798571145953,Middle East
117,0.29201485649979375,1.0717894430650317,Africa
118,1.3672633344994374,-0.16423469157302514,Europe
119,-1.8275214038131706,-2.0986203750425667,Middle East
120,-2.5115755640393163,0.5520327126477413,Africa
121,2.391027069409782,-1.9357289534607949,Europe
122,-4.926990512221822,-4.6839448435786775,Middle East
