,P1,P2,region
121,-0.303692826998016,2.2011973090601917,Europe
122,-0.6684701391920519,-0.5372767951558447,Middle East
123,-0.4775585255790309,-0.7351470472406636,Central America
124,-0.39579238474006356,-0.40690503417364265,Central Asia
125,-0.5624805002923784,-0.777620878088432,East Asia/Southeast Asia
126,-0.5890343882262855,-2.0948207424538094,Africa
127,-0.4400446722983317,1.392423529454993,Central America
128,-0.5038914188125332,1.3781679488373069,Europe
129,-0.4776294253172565,-0.3275499966423931,South America
130,-0.24205035976085207,1.0993198100510315,Europe
131,-0.5349745545455872,-0.4909778273569084,Central America
132,-0.341628912722484,3.7014437359906296,Europe
133,-0.4964480032965781,-0.4881135513828528,Central America
134,-0.5088786703605196,0.9104299842422312,Europe
135,-0.4925064959777029,-0.7598788816439213,Central Asia
136,-0.33480552146375914,-1.7973297034634879,Africa
137,-0.36378821702753406,1.3378068860406518,Europe
138,-0.6014303852465025,-1.9003795297368602,Africa
139,-0.32054027167420956,0.32894051251615813,Middle East
140,-0.5570644840511305,-1.83359029569832,Africa
141,-0.4928653729879796,1.7638024153372442,Europe
142,-0.39063002956676957,0.6836891381708894,Europe
143,-0.4895455871142655,-1.4050932096457152,Africa
144,-0.3439835438485576,0.3671337400428005,South America
145,-0.49270335260244946,-1.5571036856488336,Africa
146,-0.24868953654093603,1.216916936313989,Europe
147,-0.5046727838159887,0.05663556001119033,Central America
148,-0.659503995237373,-1.8504899747693941,Africa
149,-0.4520620430818562,0.7987196360534953,Central America
150,-0.46488219711512585,0.1588041480770945,Central America
151,-0.4688642732124768,-1.4091101777432078,Africa
152,-0.2694650074474188,1.2387814957045395,Europe
153,-0.4152645020725074,0.6862298650812654,Europe
154,-0.4781112574996088,0.48947000154374637,Africa
155,-0.5243892849094126,-0.19500807150681027,East Asia/Southeast Asia
156,-0.7673712890105524,-1.0926642486908935,Middle East
157,-0.6718948866784958,-1.0560338189815128,Middle East
158,-0.6096334076609806,0.34882758007516645,Central America
159,-0.37566576949168934,-0.39123820792990316,Africa
160,-0.3760692586325561,3.069313961886098,Europe
161,-0.47882821162196676,-0.23682295066327538,Central America
162,-0.46356428917243936,0.11216584014089723,Europe
163,-0.4623041951173892,-1.0649050371490216,Africa
164,-0.5491872310208247,0.3038307727648386,Central America
165,-0.4915877107726829,-0.6377036687541666,Africa
166,-0.600741802881899,-1.159172443913189,Africa
167,-0.42815658214651353,0.894246014289824,Europe
168,-0.4562151333869693,1.3004721442909224,Europe
169,-0.5193727663350445,-0.08597298810475439,Europe
170,-0.3899460940021547,0.7271815085423748,East Asia/Southeast Asia
171,-0.5579744215079938,-0.9038763437657785,Africa
172,-0.5187015570434508,0.5106163823927367,Africa
173,-0.49217586288894843,-0.6853134218707775,Africa
174,-0.6189785559642739,0.0012181001913025816,South Asia
175,-0.5093833329618523,-0.28532466379301735,Australia - Oceania
176,-0.3875504435563255,0.5565609393352474,Europe
177,-0.5018887946104196,-0.25016980099655695,South America
178,-0.5683407372964384,0.5647068038374192,Australia - Oceania
179,-0.6698773442804012,-1.4622806376540238,East Asia/Southeast Asia
180,-0.6409329992396703,-0.7744017384603648,Africa
181,-0.5245116334328077,0.010199553158056865,South America
182,-0.5536467722889046,0.7352996096815347,Central America
183,-0.5906604692561547,0.40431336689687775,Australia - Oceania
184,-0.4620978827350426,-2.03617387040258,Africa
185,-0.6978197593017008,-0.9765304865036574,Australia - Oceania
186,-0.6005251162826379,-0.4975105108847275,Africa
187,-0.6254951985751305,-0.12743609886244453,Australia - Oceania
188,-0.595865468014784,-0.8801527569197924,Africa
189,-0.505100197009987,0.4126890914061946,Central America
190,-0.5192016230983844,1.0894142736544883,Central America
191,-0.6014370751807998,-1.5552238455134282,Africa
192,-0.5921935444625905,0.19445073607051847,Australia - Oceania
193,-0.6809803603256892,-0.8905370697406765,Australia - Oceania
194,-0.6222882764312241,-0.8769033281642049,Central America
195,-0.5347953806965441,0.6172905124218282,Central America
196,-0.5513884305167064,0.4005345677532091,Central America
197,-0.4438600753037323,2.6957058352247025,Europe
198,-0.6808427881770267,-1.1960609662210233,Africa
199,-0.5016756938432272,1.533323513439962,Europe
200,-0.5768313009530239,0.2958491130420149,Central America
201,-0.5113009192441315,1.0905597121029211,Central America
202,-0.4474406406937749,2.4193697777677206,North America
203,-0.5076265125844374,1.863092915496632,Central America
204,-0.6457086276643327,-0.5036246237312638,Australia - Oceania
205,-0.6761694170215424,-0.8641805594552951,Australia - Oceania
206,-0.5557686390041943,0.7748143255256752,Central America
207,-0.6220004614637606,-0.5882098149005803,Australia - Oceania
208,-0.6824972522734155,-0.6159545233046644,Australia - Oceania
209,-0.6519994385938717,-0.6223708168619719,Australia - Oceania
210,-0.4729099987847955,1.7085175924524685,Europe
211,-0.5923484314799838,0.2172235604535069,Central America
212,-0.5520481505589694,0.655559576620576,Central America
213,-0.46644290079011597,1.9306383149428594,Europe
214,-0.5900222374480577,0.26732606471471493,Central America
215,-0.49030069681833216,1.6478622402738343,Europe
216,-0.5670794180308001,0.8439154399785382,Central America
217,-0.6161857786085401,0.18201452854532255,Central America
218,-0.5557228789821845,0.6049877610376991,Australia - Oceania
219,-0.43586728889508397,1.8866848976009516,North America
220,-0.5507403774585858,0.4876620320960251,Australia - Oceania
221,-0.6374156580803587,0.22837989132497075,Central America
222,-0.6085721443486767,-0.04889964501880439,Australia - Oceania
223,-0.5463825853231955,0.2758065452082131,Central America
224,-0.6158599399565245,-0.6492219377932887,Australia - Oceania
225,-0.5510911202708829,0.42684972894109857,Africa
226,-0.6423299390886292,0.337630349321358,Europe
227,-0.6257406756778171,-0.4720710610056943,Australia - Oceania
228,-0.6423383613893416,0.33763248929172945,Australia - Oceania
229,-0.6423440032790763,0.3376335899750013,Australia - Oceania
230,-0.6175475641456478,0.4295904234454064,Australia - Oceania
231,-0.6345319865906219,0.5034026702122842,Australia - Oceania
232,-0.642346559484263,0.3376343482987928,East Asia/Southeast Asia
233,-0.6423126835233449,0.33762712401175227,Europe
234,-0.4950474918514824,0.9133574024184856,Australia - Oceania
235,-0.6423510941394662,0.33763570233848844,Australia - Oceania
